Outlet_ID,legacy_education_1km,legacy_education_3km,decay_education,legacy_health_1km,legacy_health_3km,decay_health,legacy_transport_1km,legacy_transport_3km,decay_transport,legacy_market_1km,legacy_market_3km,decay_market,legacy_tourism_1km,legacy_tourism_3km,decay_tourism,legacy_food_1km,legacy_food_3km,decay_food,legacy_worship_1km,legacy_worship_3km,decay_worship,competitors_1km,decay_total
OUT_05622,4,13,1.9738,1,2,0.1862,0,3,0.0087,1,4,0.6226,0,0,0.0006,0,4,0.0025,4,20,2.7801,15,5.5745
OUT_05623,0,8,0.8128,1,4,0.3011,1,9,0.4584,0,2,0.0096,0,0,0.0001,2,8,0.571,2,24,2.0278,11,4.1808
OUT_05624,1,13,1.0356,0,1,0.0057,0,9,0.0702,0,1,0.1268,0,1,0.02,0,3,0.0275,3,33,3.6146,17,4.9002
OUT_05625,1,10,0.9394,1,1,0.2425,0,10,0.1011,1,3,0.2535,0,1,0.0037,1,3,0.0865,1,26,1.8898,15,3.5164
OUT_05626,3,10,1.8396,0,4,0.029,2,7,0.3,0,3,0.0198,0,0,0.0,1,7,0.2302,5,27,3.2285,12,5.6471
OUT_05627,0,7,0.5387,0,2,0.094,2,9,0.3011,0,1,0.0066,0,1,0.0933,0,3,0.0416,0,17,1.0628,13,2.138
OUT_05628,1,9,0.5613,0,4,0.0872,1,6,0.1687,0,1,0.0131,0,1,0.0091,1,6,0.4831,3,24,2.5228,15,3.8453
OUT_05629,0,11,0.5963,0,2,0.0555,1,8,0.3169,0,1,0.0078,0,1,0.0115,0,3,0.0254,7,17,2.5344,21,3.5477
OUT_05630,0,6,0.3276,0,0,0.0016,1,9,0.2178,0,3,0.0274,0,2,0.0176,2,7,0.4265,5,29,3.1815,12,4.2
OUT_05631,1,13,1.075,0,1,0.0251,0,1,0.0025,0,4,0.0743,0,0,0.0002,0,6,0.0157,0,21,1.1214,15,2.3142
OUT_05632,1,11,1.19,0,4,0.0389,2,14,0.216,0,2,0.0259,0,1,0.0082,1,7,0.1621,3,18,2.033,13,3.674
OUT_05633,4,14,1.9869,0,3,0.1159,2,7,0.1552,0,6,0.0617,0,1,0.0614,1,2,0.1366,1,22,1.4403,19,3.958
OUT_05634,2,11,1.0468,0,3,0.0736,0,8,0.0115,0,1,0.0139,0,1,0.068,0,3,0.0116,0,12,0.5024,14,1.7277
OUT_05635,0,11,0.4668,0,1,0.0084,1,7,0.2311,0,3,0.1093,0,0,0.0001,1,7,0.0772,3,27,2.6283,19,3.5212
OUT_05636,1,18,1.0617,1,4,0.687,1,11,0.2395,1,3,0.7186,0,0,0.0002,0,2,0.0021,0,18,1.0509,13,3.76
OUT_05637,1,11,0.7763,0,3,0.109,1,9,0.0908,0,6,0.0358,0,0,0.0001,1,5,0.1321,3,25,3.0779,15,4.222
OUT_05638,0,11,0.3166,0,2,0.017,2,11,0.7759,0,0,0.0019,0,2,0.0652,0,4,0.0194,0,19,0.8923,13,2.0882
OUT_05639,0,18,1.0538,1,2,0.2044,2,13,0.214,0,2,0.1086,1,1,0.2862,0,3,0.0224,0,21,1.1939,17,3.0833
OUT_05640,0,3,0.215,0,4,0.1689,1,7,0.1249,0,1,0.0069,0,2,0.0805,1,5,0.3194,1,19,1.8582,14,2.7737
OUT_05641,1,11,1.0111,0,3,0.0616,0,8,0.0345,0,1,0.0058,0,0,0.003,2,7,0.2733,2,25,2.1952,19,3.5845
OUT_05642,1,7,0.6344,2,7,0.7996,3,7,0.8009,0,1,0.0109,0,1,0.0313,0,7,0.0057,1,19,2.2244,13,4.5071
OUT_05643,1,12,0.8753,0,3,0.032,0,10,0.054,0,4,0.0525,0,0,0.0011,2,12,0.2622,4,27,2.9634,16,4.2405
OUT_05644,3,20,2.6106,0,2,0.0147,1,8,0.1403,0,3,0.0488,0,1,0.0065,1,5,0.229,1,27,2.0675,14,5.1175
OUT_05645,1,15,1.204,0,1,0.0135,0,7,0.0417,1,2,0.1953,0,0,0.0003,0,5,0.022,2,25,2.742,16,4.2188
OUT_05646,1,17,1.3795,1,2,0.1683,0,7,0.0788,0,3,0.1487,0,1,0.0044,0,6,0.033,6,25,3.8382,15,5.6509
OUT_05647,0,8,0.528,0,4,0.1655,0,10,0.0574,0,1,0.0057,0,0,0.0023,1,8,0.2271,2,25,2.5028,12,3.4889
OUT_05648,1,6,0.9003,0,5,0.0458,1,8,0.1249,0,4,0.1825,0,2,0.0703,0,3,0.0037,6,20,3.3434,19,4.6709
OUT_05649,3,16,2.1104,1,3,0.7174,0,10,0.0954,1,2,0.56,0,0,0.0005,1,7,0.0735,1,20,1.3074,14,4.8647
OUT_05650,0,8,0.6426,2,3,0.5301,0,7,0.0159,0,6,0.1665,0,3,0.0223,0,5,0.0644,3,22,2.5851,12,4.0268
OUT_05651,5,13,2.0311,0,3,0.0703,0,5,0.0117,0,3,0.0867,0,1,0.006,1,7,0.2951,4,21,2.5202,15,5.0211
OUT_05652,0,11,1.0222,0,4,0.2033,1,13,0.1341,0,1,0.0244,0,2,0.085,2,9,0.3397,2,26,1.6756,13,3.4842
OUT_05653,1,6,0.473,1,3,0.311,1,6,0.3807,0,1,0.0685,1,4,0.1517,0,5,0.0061,3,17,1.582,17,2.9729
OUT_05654,3,17,1.9755,0,3,0.0406,0,9,0.0353,0,2,0.0319,0,0,0.0001,0,4,0.011,2,25,1.9586,19,4.053
OUT_05655,2,10,1.9991,1,4,0.2137,0,10,0.0093,0,2,0.1152,0,1,0.0062,1,5,0.0921,4,24,3.3469,15,5.7825
OUT_05656,0,10,0.3785,1,7,0.4563,1,10,0.2944,0,4,0.146,0,0,0.0005,0,6,0.0099,3,29,2.3107,21,3.5963
OUT_05657,0,7,0.4033,0,2,0.0368,2,9,0.2411,0,5,0.1704,0,1,0.0146,0,6,0.0059,0,20,1.1082,5,1.9803
OUT_05658,1,6,0.4725,0,1,0.014,1,4,0.1337,0,1,0.0173,0,1,0.0071,0,5,0.0186,5,27,3.7212,14,4.3844
OUT_05659,0,8,0.3547,0,5,0.14,3,11,0.2192,0,0,0.0015,0,3,0.0133,0,5,0.0146,4,15,2.1145,19,2.8578
OUT_05660,3,11,1.8638,0,1,0.0056,1,10,0.4835,0,1,0.0232,0,1,0.0093,0,5,0.0259,3,31,2.1361,20,4.5474
OUT_05661,1,16,1.2671,0,2,0.1464,1,8,0.1351,0,1,0.0056,0,1,0.004,2,6,0.1773,2,27,2.2217,16,3.9573
OUT_05662,2,14,2.2232,0,2,0.0247,0,9,0.0139,0,2,0.0402,0,0,0.0066,1,4,0.1443,2,19,2.2247,15,4.6776
OUT_05663,0,8,0.6369,2,7,0.6886,1,8,0.2087,0,3,0.0547,1,4,0.347,0,5,0.0088,2,24,2.627,17,4.5718
OUT_05664,0,10,0.6222,0,2,0.0118,2,6,0.3739,0,3,0.0437,0,0,0.0009,0,7,0.0315,2,17,1.5805,16,2.6646
OUT_05665,1,19,1.5931,0,1,0.0056,1,14,0.2092,0,2,0.0875,0,1,0.0275,0,9,0.0326,4,25,2.8814,22,4.8368
OUT_05666,1,12,1.3279,0,2,0.0111,0,8,0.0779,0,4,0.1373,0,0,0.0009,0,6,0.0214,1,14,1.348,15,2.9246
OUT_05667,2,11,1.5657,1,3,0.3659,1,8,0.2005,0,2,0.0424,1,1,0.4169,1,4,0.2155,1,16,1.1309,13,3.9378
OUT_05668,0,14,1.0929,0,2,0.0565,2,10,0.2436,0,1,0.0945,0,3,0.0482,2,6,0.5265,4,20,3.119,20,5.1812
OUT_05669,0,15,1.0573,0,2,0.0483,2,11,0.2091,1,2,0.3697,0,2,0.0411,0,7,0.0506,4,25,3.9541,14,5.7301
OUT_05670,0,13,0.6356,0,4,0.1146,2,13,0.4775,0,2,0.0152,0,2,0.0859,1,5,0.077,0,23,1.2649,10,2.6706
OUT_05671,1,12,1.6479,1,4,0.2942,0,3,0.0015,1,4,0.389,0,0,0.0002,0,5,0.002,4,22,2.395,17,4.7299
OUT_05672,0,11,0.8649,1,3,0.2729,0,7,0.055,0,4,0.1092,0,0,0.0014,0,6,0.0047,3,20,2.6364,12,3.9445
OUT_05673,1,10,0.9651,0,4,0.1174,0,8,0.0472,0,3,0.0521,0,1,0.1285,0,4,0.0085,2,14,1.4836,17,2.8023
OUT_05674,1,11,0.7997,0,2,0.0533,0,9,0.034,0,3,0.0482,2,4,0.7912,1,9,0.519,1,24,1.8317,10,4.0772
OUT_05675,2,12,1.51,0,3,0.0324,1,7,0.1057,0,1,0.0161,0,0,0.0012,1,2,0.1679,2,33,3.1008,17,4.9342
OUT_05676,3,23,2.2959,0,1,0.1311,2,15,0.4317,0,3,0.027,0,0,0.0,0,5,0.005,5,24,2.7537,20,5.6445
OUT_05677,1,10,1.1563,0,1,0.1197,0,9,0.0597,0,3,0.1057,0,1,0.0203,0,5,0.0088,4,23,3.1978,32,4.6683
OUT_05678,4,19,2.5398,0,1,0.0175,1,9,0.1966,0,2,0.0569,0,0,0.0016,1,7,0.0969,3,26,2.0378,12,4.947
OUT_05679,0,12,0.6879,1,2,0.2645,0,10,0.0751,0,2,0.01,0,1,0.0252,0,4,0.036,7,30,4.0006,21,5.0992
OUT_05680,2,15,1.6571,1,5,0.3804,1,7,0.0654,0,1,0.0792,0,0,0.0001,1,5,0.0959,2,18,2.0698,16,4.3481
OUT_05681,5,17,2.4937,0,1,0.0833,2,13,0.5862,0,2,0.0548,0,2,0.0232,2,7,0.293,4,28,2.4955,16,6.0297
OUT_05682,2,17,1.5342,0,1,0.0077,0,8,0.0043,0,3,0.035,0,1,0.0319,2,4,0.1359,3,21,1.9001,16,3.6491
OUT_05683,0,11,0.8831,0,4,0.0581,2,8,0.2992,1,4,0.2489,0,1,0.0271,0,3,0.0211,3,17,1.5332,19,3.0706
OUT_05684,2,11,1.2283,0,3,0.1839,1,11,0.2883,1,3,0.3096,0,3,0.0136,2,9,0.6323,5,25,3.0427,13,5.6988
OUT_05685,0,9,0.388,0,3,0.0237,0,8,0.035,0,2,0.0271,0,1,0.0098,0,5,0.042,4,29,2.6949,17,3.2205
OUT_05686,4,13,1.9957,0,0,0.0014,0,14,0.1881,0,1,0.009,0,1,0.0691,0,7,0.034,3,16,2.5084,15,4.8057
OUT_05687,1,12,1.3681,0,3,0.0731,2,10,0.1646,2,5,0.7017,0,0,0.0001,0,4,0.0786,2,23,1.7529,17,4.1392
OUT_05688,0,6,0.26,1,5,0.3191,0,9,0.0937,0,0,0.0008,0,2,0.0747,0,4,0.0193,1,15,1.5271,16,2.2946
OUT_05689,2,10,1.3113,0,2,0.0949,1,8,0.0898,0,3,0.0556,0,1,0.0106,0,5,0.0178,4,21,2.8108,28,4.3909
OUT_05690,1,12,1.162,1,1,0.1456,2,7,0.4569,0,4,0.036,0,2,0.0314,0,8,0.0403,2,22,1.7469,11,3.6191
OUT_05691,0,10,0.667,0,2,0.1843,1,8,0.136,1,3,0.3246,0,1,0.0307,0,3,0.0301,0,19,1.1429,19,2.5158
OUT_05692,1,11,1.0576,0,4,0.0253,1,7,0.0845,0,4,0.0288,0,0,0.0013,1,6,0.0979,4,24,2.5857,15,3.8811
OUT_05693,2,8,1.2034,0,4,0.1044,2,12,0.2993,1,4,0.3741,0,0,0.0005,0,6,0.0877,0,9,0.7217,17,2.7911
OUT_05694,2,15,2.1124,2,6,0.8267,0,7,0.0499,0,2,0.0305,0,0,0.0001,1,5,0.351,2,17,1.7799,14,5.1506
OUT_05695,1,11,0.7287,0,1,0.0676,2,9,0.458,0,5,0.1326,1,2,0.6916,0,1,0.0002,3,28,2.5618,17,4.6406
OUT_05696,1,10,0.7132,0,4,0.0338,2,13,0.2072,0,3,0.097,0,0,0.0003,1,7,0.2575,3,25,2.3392,18,3.6483
OUT_05697,0,7,0.2703,0,2,0.0929,1,11,0.2528,1,5,0.4256,0,2,0.0226,0,4,0.0051,4,20,3.0812,24,4.1505
OUT_05698,0,10,0.7073,0,1,0.0046,2,6,0.1914,1,3,0.2149,0,0,0.0002,0,7,0.0926,3,14,2.0092,11,3.2201
OUT_05699,1,10,0.9239,1,3,0.3578,2,9,0.7278,1,1,0.1746,0,0,0.0001,1,5,0.1256,3,20,2.0969,14,4.4066
OUT_05700,2,7,1.0588,0,4,0.107,0,6,0.0282,0,3,0.0968,0,1,0.0128,2,6,0.5716,4,24,2.7628,18,4.6379
OUT_05701,3,6,1.9035,1,5,0.2984,0,3,0.0055,0,2,0.0229,1,2,0.2458,0,8,0.0283,1,14,1.3743,12,3.8788
OUT_05702,0,12,0.4308,1,3,0.2718,1,5,0.1036,0,4,0.0807,0,0,0.001,1,5,0.0601,3,33,2.6994,16,3.6474
OUT_05703,2,21,1.9205,0,4,0.1498,0,9,0.0772,1,1,0.1737,0,2,0.0642,0,10,0.0954,2,22,1.903,14,4.384
OUT_05704,1,11,0.8194,0,5,0.0666,0,7,0.0117,0,1,0.0187,0,0,0.0,2,8,0.5468,2,28,2.5221,13,3.9852
OUT_05705,1,7,1.3819,0,1,0.0166,0,3,0.0019,2,4,0.8012,0,0,0.0005,0,3,0.0025,2,17,1.6371,12,3.8417
OUT_05706,1,13,1.1683,0,2,0.0579,1,5,0.3291,0,0,0.0014,0,1,0.0066,1,4,0.3688,1,27,1.9145,11,3.8466
OUT_05707,1,13,1.0913,0,4,0.1344,1,14,0.1541,0,1,0.0334,0,2,0.0605,2,9,0.4826,2,25,2.1874,16,4.1437
OUT_05708,0,12,0.9253,1,2,0.3637,3,13,0.8978,0,0,0.0016,0,0,0.0007,0,9,0.0202,6,25,3.3881,12,5.5974
OUT_05709,2,10,1.5319,0,1,0.0176,0,10,0.0485,0,2,0.0119,0,1,0.0351,0,9,0.0338,3,24,2.2875,11,3.9661
OUT_05710,2,10,1.3704,0,3,0.0974,1,9,0.1132,0,3,0.0365,1,1,0.1376,0,3,0.009,3,14,1.8783,24,3.6424
OUT_05711,3,14,2.2722,2,6,0.6359,0,5,0.0296,0,2,0.0292,0,0,0.0001,1,4,0.195,2,18,1.9375,16,5.0994
OUT_05712,2,15,1.6593,0,2,0.051,2,7,0.539,0,6,0.2133,0,0,0.0002,3,7,0.4594,3,25,2.4385,15,5.3607
OUT_05713,1,9,1.0886,1,5,0.3745,0,6,0.0288,0,3,0.0754,0,0,0.0,1,8,0.1237,4,24,2.7832,9,4.4742
OUT_05714,0,17,1.1612,0,2,0.0584,1,5,0.3729,0,0,0.0029,0,0,0.0024,2,7,0.1716,1,28,1.8637,12,3.633
OUT_05715,2,4,0.7256,0,0,0.002,3,10,0.8297,0,4,0.0862,0,2,0.06,1,6,0.2885,3,25,2.269,9,4.261
OUT_05716,1,14,0.9238,0,1,0.0326,1,6,0.4119,1,3,0.3655,0,1,0.0113,2,7,0.5102,1,16,1.4104,8,3.6657
OUT_05717,1,18,1.0583,0,0,0.0024,3,13,0.5723,0,0,0.0038,0,2,0.089,1,6,0.1483,1,20,1.3392,18,3.2132
OUT_05718,0,7,0.4698,0,1,0.007,0,8,0.0449,0,3,0.0296,0,1,0.0378,1,10,0.348,4,25,3.0449,17,3.982
OUT_05719,3,14,1.9406,1,3,0.4077,1,8,0.1563,0,2,0.0217,0,0,0.001,0,12,0.0577,4,27,3.6558,19,6.2409
OUT_05720,2,19,1.3631,0,6,0.084,0,8,0.0375,1,6,0.3255,0,0,0.0008,0,5,0.0059,1,19,1.731,14,3.5477
OUT_05721,0,22,1.709,0,1,0.0742,0,9,0.0204,0,5,0.1984,0,0,0.0,1,7,0.1424,0,21,1.3713,13,3.5156
OUT_05722,4,9,1.8675,0,7,0.2606,0,4,0.0148,1,6,0.4025,0,3,0.0405,1,4,0.061,3,25,2.8324,10,5.4791
OUT_05723,0,11,0.638,0,3,0.161,1,5,0.1482,0,1,0.0076,0,0,0.0,0,1,0.0059,2,21,1.7182,15,2.6789
OUT_05724,0,12,0.853,0,1,0.076,1,8,0.0982,0,1,0.01,0,0,0.0012,2,7,0.3138,0,18,1.4081,17,2.7602
OUT_05725,3,15,1.6342,0,1,0.0099,1,7,0.09,0,1,0.0072,0,1,0.0306,3,8,0.2635,2,24,2.047,15,4.0823
OUT_05726,1,14,0.9208,0,2,0.0774,3,16,0.5955,0,2,0.0119,0,1,0.0055,1,5,0.2501,3,23,2.6454,14,4.5066
OUT_05727,2,10,1.2988,0,3,0.0894,1,13,0.1225,0,2,0.0085,0,0,0.0002,1,5,0.1634,3,25,2.5495,15,4.2323
OUT_05728,2,9,1.3572,0,2,0.0371,0,8,0.0183,0,2,0.0297,0,1,0.0299,1,5,0.0561,2,21,2.1224,12,3.6506
OUT_05729,2,12,1.4369,0,2,0.1108,0,11,0.0473,0,3,0.1091,0,0,0.0018,3,7,0.3088,5,23,3.4704,16,5.4851
OUT_05730,2,13,1.8575,0,3,0.0616,2,10,0.2876,1,2,0.6477,0,0,0.0003,0,8,0.0153,4,29,2.8893,13,5.7592
OUT_05731,3,7,1.2408,0,1,0.0053,0,7,0.0406,0,5,0.1824,0,1,0.0585,1,1,0.0627,1,19,1.5855,18,3.1759
OUT_05732,2,12,1.439,1,4,0.3184,0,1,0.0013,0,4,0.1843,0,0,0.0,0,5,0.0072,2,24,2.0329,14,3.9833
OUT_05733,1,11,0.9363,0,3,0.0512,1,13,0.1333,0,4,0.0915,1,3,0.2432,0,5,0.0071,3,24,1.9028,21,3.3653
OUT_05734,3,10,1.5077,0,0,0.0014,2,14,0.2823,0,1,0.004,1,1,0.1853,1,5,0.2076,4,21,2.0103,16,4.1985
OUT_05735,0,7,0.6815,0,1,0.0073,0,3,0.0007,0,2,0.0183,0,0,0.001,1,6,0.074,2,25,1.9868,13,2.7696
OUT_05736,0,9,0.8568,0,6,0.2212,0,9,0.0583,1,4,0.2953,0,0,0.0008,1,5,0.2008,2,27,2.1107,10,3.7438
OUT_05737,0,20,1.4518,0,2,0.0114,0,7,0.0441,0,2,0.0785,0,0,0.0001,1,9,0.3532,1,25,2.1733,15,4.1124
OUT_05738,0,13,0.8366,1,5,0.3984,1,12,0.2538,0,2,0.1286,0,0,0.0001,0,4,0.0038,4,20,3.044,5,4.6653
OUT_05739,3,16,2.6078,0,1,0.0148,0,7,0.0389,0,3,0.0514,0,0,0.0001,1,10,0.1553,4,20,2.8184,14,5.6866
OUT_05740,2,8,1.0293,0,3,0.1013,1,17,0.1592,0,0,0.0013,0,1,0.0068,0,1,0.0262,1,18,1.4993,15,2.8235
OUT_05741,1,14,1.363,0,2,0.0115,0,5,0.0119,0,1,0.0263,0,0,0.0007,0,7,0.0411,1,16,1.0787,14,2.5331
OUT_05742,1,12,0.9584,0,5,0.1813,2,7,0.2658,0,1,0.0242,0,0,0.0004,0,1,0.0007,2,32,2.482,14,3.9127
OUT_05743,0,9,0.834,0,2,0.105,0,7,0.0626,0,0,0.0031,0,1,0.0072,2,11,0.1786,1,15,1.4316,13,2.6222
OUT_05744,1,15,1.457,0,1,0.0049,1,8,0.0607,0,2,0.1255,0,0,0.0003,0,8,0.0882,4,24,2.833,13,4.5696
OUT_05745,0,13,1.1335,1,3,0.3056,1,11,0.6949,0,5,0.105,0,1,0.0088,1,5,0.1401,3,18,2.3336,18,4.7215
OUT_05746,2,14,1.5145,0,2,0.1677,1,11,0.2329,0,5,0.1064,0,1,0.005,0,5,0.0584,4,18,2.7532,17,4.8381
OUT_05747,0,12,0.719,0,1,0.0129,1,8,0.2008,0,2,0.0194,0,1,0.0108,0,3,0.0011,4,23,3.4925,7,4.4565
OUT_05748,1,10,1.1004,1,1,0.3313,1,5,0.4327,0,2,0.0372,0,2,0.0109,0,5,0.0737,0,21,1.3543,11,3.3405
OUT_05749,1,16,1.2561,0,1,0.0259,0,9,0.093,1,4,0.3867,0,0,0.0004,0,5,0.0133,4,24,2.7274,13,4.5029
OUT_05750,2,11,1.0293,0,5,0.1161,0,7,0.0197,0,1,0.0194,0,0,0.0001,0,2,0.0017,3,25,2.6649,11,3.8511
OUT_05751,2,10,1.1054,0,0,0.0008,1,9,0.2117,0,4,0.1936,0,0,0.0002,0,5,0.0314,6,26,3.3489,21,4.892
OUT_05752,1,14,0.9053,0,3,0.0236,0,10,0.0267,0,3,0.0549,0,2,0.0969,0,8,0.0796,7,32,3.6675,18,4.8544
OUT_05753,4,15,1.8449,0,1,0.1054,1,10,0.4028,1,1,0.1736,0,0,0.0002,0,4,0.0425,2,24,2.5503,13,5.1197
OUT_05754,2,12,1.5515,0,1,0.0094,2,8,0.6707,0,3,0.0662,0,1,0.0061,1,7,0.1,3,27,2.7142,12,5.1181
OUT_05755,1,16,1.1956,1,2,0.1692,0,8,0.0118,0,3,0.1308,0,1,0.1019,0,3,0.0146,4,22,3.0115,15,4.6355
OUT_05756,2,8,1.2335,0,1,0.0117,1,8,0.7276,1,3,0.3198,0,0,0.0004,0,7,0.0316,3,30,2.49,17,4.8145
OUT_05757,1,9,0.7372,1,7,0.6857,1,12,0.1576,0,0,0.0041,0,1,0.078,0,8,0.0501,4,20,2.7128,12,4.4254
OUT_05758,1,9,0.6324,0,4,0.1117,0,9,0.0412,0,3,0.1011,0,1,0.0718,0,4,0.0178,1,19,1.3819,18,2.3579
OUT_05759,1,13,1.2718,2,6,0.6462,1,6,0.0869,1,4,0.1653,0,0,0.0012,1,5,0.1352,4,22,2.7811,13,5.0878
OUT_05760,1,8,0.7432,1,6,0.3646,0,6,0.0046,1,3,0.1948,0,2,0.0996,0,8,0.0941,0,15,0.9948,15,2.4958
OUT_05761,3,14,1.3895,0,3,0.1345,0,8,0.018,0,1,0.0964,0,0,0.0013,0,4,0.0095,0,32,1.5895,20,3.2387
OUT_05762,1,8,0.733,1,4,0.4142,0,7,0.005,1,4,0.2362,0,2,0.0713,0,6,0.0474,2,16,1.5424,12,3.0495
OUT_05763,3,12,1.6744,3,4,1.0404,0,10,0.1151,0,5,0.1679,0,1,0.0089,2,5,0.5619,2,22,2.0621,14,5.6307
OUT_05764,3,7,2.1135,1,5,0.2753,0,3,0.0029,0,3,0.0486,0,2,0.158,0,8,0.0371,1,14,1.1639,15,3.7994
OUT_05765,1,11,0.9851,0,3,0.0693,0,8,0.013,0,1,0.011,0,1,0.0588,0,2,0.015,0,12,0.5098,12,1.6622
OUT_05766,0,12,0.9555,0,2,0.066,2,9,0.7335,0,1,0.0347,1,3,0.1787,2,7,0.5031,2,24,2.2754,17,4.7469
OUT_05767,0,10,0.7169,0,4,0.0357,0,8,0.0458,1,3,0.4879,0,1,0.0612,2,7,0.5132,3,18,2.0801,20,3.9408
OUT_05768,4,13,2.0125,0,2,0.0126,0,6,0.0149,0,3,0.0218,0,1,0.0051,1,8,0.1022,2,21,1.6111,16,3.7801
OUT_05769,1,6,0.7397,0,2,0.0308,0,7,0.0282,1,2,0.3079,0,1,0.012,0,7,0.0614,4,24,2.8206,15,4.0006
OUT_05770,1,5,0.7181,1,1,0.5345,0,7,0.0287,0,3,0.0517,0,2,0.1377,1,4,0.0549,2,25,1.7275,17,3.253
OUT_05771,2,9,1.1896,0,0,0.0008,1,9,0.1651,0,4,0.2224,0,0,0.0002,0,6,0.0316,6,27,3.1722,20,4.7818
OUT_05772,3,15,1.7792,0,3,0.0281,1,6,0.0696,0,0,0.0016,0,1,0.0076,1,7,0.0767,4,29,3.1156,12,5.0783
OUT_05773,1,11,0.941,0,1,0.018,4,8,0.722,0,5,0.067,1,2,0.2024,0,1,0.0009,5,29,3.0757,15,5.0271
OUT_05774,0,8,0.6619,1,3,0.4536,0,5,0.0316,0,3,0.0671,0,2,0.1664,1,4,0.2447,1,18,1.2415,15,2.8668
OUT_05775,1,20,1.671,0,5,0.1471,1,9,0.1026,1,7,0.6664,0,0,0.0025,0,3,0.0273,2,19,1.7352,15,4.352
OUT_05776,2,11,1.233,0,2,0.0439,0,7,0.082,0,5,0.1184,0,0,0.0005,0,4,0.0007,1,31,1.8474,20,3.3259
OUT_05777,1,6,0.9088,0,0,0.0068,2,10,0.358,0,3,0.0988,0,0,0.0036,0,5,0.0052,1,22,1.511,20,2.8922
OUT_05778,1,11,0.8239,0,6,0.1442,1,7,0.1454,0,0,0.0071,0,0,0.0001,0,7,0.0323,0,20,1.3433,21,2.4962
OUT_05779,2,15,1.4586,0,3,0.0141,1,8,0.1314,1,2,0.1785,0,1,0.0052,1,8,0.5322,3,22,1.7864,14,4.1064
OUT_05780,4,18,2.9318,0,1,0.0179,0,11,0.0691,0,2,0.023,1,2,0.6488,1,4,0.1081,3,19,2.6493,14,6.4479
OUT_05781,1,17,1.1989,0,1,0.0688,0,11,0.0624,1,4,0.1563,0,1,0.0028,0,2,0.0081,2,22,2.0667,13,3.5641
OUT_05782,5,14,1.9958,0,3,0.0844,0,9,0.0715,1,4,0.2338,0,0,0.0006,1,6,0.1348,3,24,2.0402,14,4.5612
OUT_05783,0,8,0.4799,0,0,0.0007,3,10,0.7809,0,3,0.0272,0,2,0.0255,0,3,0.0186,2,20,1.9427,16,3.2755
OUT_05784,1,7,0.7596,1,3,0.6575,0,4,0.0467,0,3,0.1113,1,2,0.2178,1,2,0.442,1,23,1.5725,16,3.8074
OUT_05785,0,7,0.6891,0,2,0.0551,0,9,0.0549,0,0,0.0023,0,0,0.0005,1,8,0.2507,4,30,2.7445,24,3.797
OUT_05786,3,20,2.1197,0,1,0.0099,1,8,0.0902,0,4,0.0443,0,0,0.0005,1,7,0.2039,4,25,2.5694,21,5.0379
OUT_05787,0,12,0.5469,0,1,0.0293,2,6,0.6165,0,4,0.1806,0,1,0.004,1,7,0.1155,1,18,1.3757,13,2.8685
OUT_05788,5,18,2.8737,0,3,0.0139,2,14,0.3673,0,3,0.1033,0,0,0.0,0,8,0.0465,1,33,2.2905,16,5.6952
OUT_05789,0,6,0.3575,0,1,0.0087,0,9,0.06,0,3,0.0284,0,1,0.029,2,10,0.2067,3,28,2.9689,17,3.6592
OUT_05790,3,13,2.4207,0,3,0.0116,0,5,0.0125,0,3,0.0307,0,1,0.0036,0,7,0.0593,3,20,2.0232,13,4.5616
OUT_05791,1,11,0.9199,1,5,0.4404,0,10,0.0593,0,7,0.2715,0,1,0.0072,0,6,0.0427,1,12,1.3673,20,3.1082
OUT_05792,0,16,0.669,0,0,0.005,1,6,0.0632,1,6,0.3835,0,1,0.0601,1,3,0.062,2,21,2.2086,11,3.4513
OUT_05793,0,8,0.5823,0,0,0.0011,2,9,0.1548,0,4,0.0288,0,2,0.0288,0,4,0.0046,2,19,1.9287,14,2.729
OUT_05794,1,7,0.7161,1,4,0.2026,0,13,0.0344,0,4,0.0517,0,0,0.0004,1,5,0.0583,9,25,4.374,20,5.4375
OUT_05795,2,19,1.5996,0,0,0.0018,3,16,0.9706,0,1,0.0226,0,2,0.0118,0,8,0.0747,0,23,1.4311,19,4.1122
OUT_05796,2,6,1.0341,1,7,0.3883,2,13,0.3545,0,5,0.0444,0,1,0.1153,1,5,0.086,3,22,2.1033,13,4.1258
OUT_05797,3,15,2.5978,0,3,0.0386,0,10,0.0225,1,4,0.224,0,0,0.001,1,4,0.1332,3,20,2.5726,14,5.5896
OUT_05798,0,9,0.8319,0,3,0.0385,2,15,0.9994,1,3,0.3955,0,3,0.1824,1,3,0.0652,2,27,2.3788,16,4.8917
OUT_05799,1,15,0.8187,1,3,0.3143,1,12,0.0867,1,1,0.8846,1,1,0.3116,1,5,0.0585,4,23,2.8135,17,5.288
OUT_05800,5,12,2.4175,0,3,0.0426,0,8,0.0546,1,2,0.3587,0,0,0.0,0,8,0.0337,3,17,2.1058,15,5.0129
OUT_05801,2,7,1.496,0,4,0.0571,1,8,0.0821,0,2,0.019,0,1,0.046,0,6,0.0283,1,20,1.8707,16,3.5992
OUT_05802,3,10,1.673,0,1,0.0138,2,5,0.1663,1,2,0.2816,0,0,0.0018,2,4,0.2567,4,16,2.6597,16,5.0529
