Outlet_ID,coord_status,outlet_size,size_score,outlet_type,cooler_count,is_grocery,is_hotel,is_pharmacy,is_kiosk,is_eatery,is_bakery,is_smmt,seasonality_jan2026_label,seasonality_jan2026_score,avg_jan_holidays,count_education_1km,count_education_3km,nearest_education_m,count_health_1km,count_health_3km,nearest_health_m,count_transport_1km,count_transport_3km,nearest_transport_m,count_market_1km,count_market_3km,nearest_market_m,count_tourism_1km,count_tourism_3km,nearest_tourism_m,count_food_1km,count_food_3km,nearest_food_m,count_worship_1km,count_worship_3km,nearest_worship_m,lat,lon,generated_at
OUT_06225,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,2,9,573.7,1,2,415.2,1,9,868.0,0,3,2188.4,0,0,4421.9,0,3,1854.5,6,31,445.8,6.81753,79.899913,2026-05-16T15:57:02+00:00
OUT_06226,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,6,1037.7,0,0,3032.5,3,12,496.5,1,3,556.2,0,1,1907.4,1,5,676.7,1,20,432.9,6.802132,80.056591,2026-05-16T15:57:02+00:00
OUT_06227,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,0,7,1307.3,0,6,1481.5,0,6,1896.7,0,2,2794.9,0,1,1904.4,1,4,972.9,2,29,312.8,6.965772,80.016537,2026-05-16T15:57:02+00:00
OUT_06228,valid,Large,3,Kiosk,3,0,0,0,1,0,0,0,Moderate,1,2.3,0,9,1234.4,0,2,2396.4,0,9,1057.9,0,1,1569.2,0,1,2557.7,1,6,228.8,2,21,500.3,7.120462,80.033974,2026-05-16T15:57:02+00:00
OUT_06229,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,2,8,670.2,1,8,769.9,0,6,1111.8,0,1,2281.7,0,2,1932.9,0,6,1538.2,0,16,1093.9,6.716845,79.991927,2026-05-16T15:57:02+00:00
OUT_06230,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,12,1288.0,0,2,2060.1,0,11,1078.7,0,0,3113.5,0,1,1489.1,0,10,1070.4,5,27,430.4,6.877963,80.037821,2026-05-16T15:57:02+00:00
OUT_06231,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,1,11,747.8,0,6,1650.8,0,10,1161.0,0,3,1443.0,0,0,4167.6,0,4,1342.0,2,19,922.5,7.184788,79.998053,2026-05-16T15:57:02+00:00
OUT_06232,valid,Large,3,Hotel,4,0,1,0,0,0,0,0,Moderate,1,2.3,0,9,1121.1,0,6,1254.6,0,4,2160.1,1,3,942.4,1,2,441.5,1,12,795.9,1,13,934.5,6.731692,79.958266,2026-05-16T15:57:02+00:00
OUT_06233,valid,Medium,2,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,2,15,608.4,0,1,1678.3,3,11,714.5,0,3,2251.7,0,1,1814.6,1,4,655.6,3,23,95.8,6.892966,79.823446,2026-05-16T15:57:02+00:00
OUT_06234,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,1,11,772.7,0,1,1571.6,0,2,1730.5,0,4,1252.3,0,0,4348.4,0,5,2108.4,0,19,1190.4,6.827404,79.941996,2026-05-16T15:57:02+00:00
OUT_06235,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,0,10,1863.6,1,3,485.1,1,7,377.8,0,6,1742.2,0,0,3821.1,0,5,1658.8,3,29,217.2,6.916403,79.975252,2026-05-16T15:57:02+00:00
OUT_06236,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,2,17,821.8,0,1,1013.5,1,7,983.4,0,4,2369.5,0,0,5595.5,2,7,543.4,2,23,587.9,7.024474,79.918102,2026-05-16T15:57:02+00:00
OUT_06237,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,1,12,411.1,0,3,2242.2,1,5,921.2,0,0,3477.5,0,3,1928.6,3,10,642.6,2,19,262.8,7.093483,79.96668,2026-05-16T15:57:02+00:00
OUT_06238,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,0,12,1138.5,1,3,884.3,1,10,228.5,0,5,1316.4,0,1,2154.2,1,5,648.2,3,19,564.1,6.906833,80.03978,2026-05-16T15:57:02+00:00
OUT_06239,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,2,17,472.8,1,1,988.8,0,6,1681.2,0,2,2558.2,0,2,1089.3,2,9,715.6,1,19,935.1,7.107962,79.968058,2026-05-16T15:57:02+00:00
OUT_06240,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,1,20,278.0,0,1,2714.5,2,15,412.2,0,2,1566.9,0,3,2212.2,0,8,1096.7,4,26,557.5,7.01141,79.991275,2026-05-16T15:57:02+00:00
OUT_06241,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,1,11,254.2,0,4,1468.7,0,7,1408.5,1,6,534.9,0,1,2075.0,0,1,2503.1,2,22,567.9,6.954565,79.902759,2026-05-16T15:57:02+00:00
OUT_06242,valid,Large,3,Kiosk,3,0,0,0,1,0,0,0,Moderate,1,2.3,1,10,706.5,0,1,2488.2,2,6,290.1,1,2,921.3,0,0,4581.3,3,8,122.0,6,18,368.1,7.189576,79.912999,2026-05-16T15:57:02+00:00
OUT_06243,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,1,14,791.9,0,2,1511.3,2,10,62.2,0,2,1932.7,1,3,727.9,2,10,253.5,1,25,167.1,7.101177,79.943163,2026-05-16T15:57:02+00:00
OUT_06244,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,0,8,1285.3,1,1,941.7,0,11,1484.4,0,3,1433.5,0,0,5657.3,1,6,895.4,1,13,314.6,7.191305,79.936168,2026-05-16T15:57:02+00:00
OUT_06245,valid,Small,1,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,1,16,656.3,1,2,974.2,1,7,571.1,1,2,346.2,0,2,1647.0,1,9,787.7,3,27,656.1,7.130815,79.977576,2026-05-16T15:57:02+00:00
OUT_06246,valid,Large,3,SMMT,3,0,0,0,0,0,0,1,Moderate,1,2.3,0,10,1318.8,0,1,1536.4,2,7,289.0,1,4,866.5,0,1,2461.9,1,7,896.3,1,20,760.3,6.74735,79.867209,2026-05-16T15:57:02+00:00
OUT_06247,valid,Small,1,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,1,13,811.5,0,1,2944.5,0,6,2037.3,0,2,2043.2,0,0,3168.0,0,8,1671.5,2,14,264.5,7.17638,80.029519,2026-05-16T15:57:02+00:00
OUT_06248,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,14,607.7,0,2,2424.3,0,11,1418.1,0,3,1731.2,0,2,1185.0,0,9,1105.8,6,30,421.5,7.005794,80.006267,2026-05-16T15:57:02+00:00
OUT_06249,valid,Small,1,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,2,15,226.3,1,2,804.6,0,7,1593.9,1,3,784.8,0,1,1503.3,0,4,1381.2,3,24,413.7,7.180322,79.864051,2026-05-16T15:57:02+00:00
OUT_06250,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,2,11,827.7,0,1,1725.3,2,12,462.4,1,4,999.6,0,1,2446.8,0,6,1863.6,0,25,1061.8,6.906172,80.059332,2026-05-16T15:57:02+00:00
OUT_06251,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,1,8,781.7,0,5,1389.8,0,10,1014.0,0,0,3107.1,0,2,1999.0,1,5,760.3,2,16,274.0,6.747404,79.989504,2026-05-16T15:57:02+00:00
OUT_06252,valid,Large,3,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,4,1857.7,0,4,1253.8,1,7,492.2,0,1,2369.5,0,2,1197.2,1,6,251.9,1,20,198.7,6.780869,79.96493,2026-05-16T15:57:02+00:00
OUT_06253,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,9,505.0,0,1,2857.7,1,10,687.9,0,3,1703.3,1,1,239.7,1,9,878.0,4,25,590.0,7.124674,80.011458,2026-05-16T15:57:02+00:00
OUT_06254,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,3,10,459.9,0,1,1419.4,1,10,179.7,0,0,3186.1,0,1,1232.1,0,7,1317.3,2,11,815.2,6.725806,79.804793,2026-05-16T15:57:02+00:00
OUT_06255,valid,Large,3,Bakery,4,0,0,0,0,0,1,0,Moderate,1,2.3,2,17,705.7,0,2,1359.4,1,6,514.2,0,1,1712.6,0,1,1986.5,1,8,713.3,4,21,263.9,7.114305,79.976493,2026-05-16T15:57:02+00:00
OUT_06256,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,10,1556.1,0,1,1521.9,2,8,510.5,0,0,3141.5,0,1,2133.6,0,6,1069.3,5,19,164.3,6.706728,79.812789,2026-05-16T15:57:02+00:00
OUT_06257,valid,Large,3,SMMT,5,0,0,0,0,0,0,1,Moderate,1,2.3,2,7,418.6,1,7,534.5,3,11,810.8,0,4,2177.4,0,4,1921.1,0,6,1028.9,2,23,272.8,6.784073,80.07337,2026-05-16T15:57:02+00:00
OUT_06258,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,1,15,329.8,0,1,2579.6,0,8,1161.8,1,3,456.6,0,1,1927.0,1,9,983.5,2,18,471.2,7.057998,80.012932,2026-05-16T15:57:02+00:00
OUT_06259,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,1,11,860.5,0,1,2170.6,0,9,1753.9,1,3,660.3,0,1,2659.7,1,6,416.7,5,24,520.8,6.800637,79.978487,2026-05-16T15:57:02+00:00
OUT_06260,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,8,862.2,1,7,901.6,1,9,716.3,0,5,1026.1,0,2,2308.8,1,5,564.8,3,25,650.6,7.05374,80.049447,2026-05-16T15:57:02+00:00
OUT_06261,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,1,15,647.5,0,1,1779.5,2,12,890.7,0,3,1087.5,0,2,1936.4,1,10,113.7,7,20,359.3,6.889839,79.802845,2026-05-16T15:57:02+00:00
OUT_06262,valid,Large,3,Bakery,4,0,0,0,0,0,1,0,Moderate,1,2.3,3,15,440.5,0,2,1911.4,0,10,1073.4,0,4,1965.9,0,2,1562.0,1,6,518.3,1,13,681.7,7.046545,80.021174,2026-05-16T15:57:02+00:00
OUT_06263,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,6,1239.3,1,3,969.8,1,10,463.3,0,2,1431.7,0,0,4286.4,0,6,1380.6,2,28,865.8,6.886103,80.084894,2026-05-16T15:57:02+00:00
OUT_06264,valid,Extra Large,4,SMMT,3,0,0,0,0,0,0,1,Moderate,1,2.3,3,10,406.8,0,3,1358.9,2,6,947.7,0,1,1479.0,0,0,4045.9,0,1,1032.5,1,31,905.6,7.121604,79.878448,2026-05-16T15:57:02+00:00
OUT_06265,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,1,11,489.7,2,5,390.4,2,7,138.3,0,3,2045.0,0,1,2339.4,0,5,1388.4,2,30,241.3,6.948001,79.863844,2026-05-16T15:57:02+00:00
OUT_06266,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,0,14,1668.8,0,1,2584.0,0,5,1448.9,0,0,3108.5,0,0,3274.5,1,8,894.0,2,27,546.2,6.8998,79.916933,2026-05-16T15:57:02+00:00
OUT_06267,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,2,9,226.4,0,3,1640.2,3,9,512.2,0,0,3350.5,0,1,2546.2,3,9,315.1,4,28,558.5,6.873274,80.028901,2026-05-16T15:57:02+00:00
OUT_06268,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,2,14,950.4,0,6,2020.8,0,7,1349.4,2,5,259.4,0,0,5975.0,3,6,716.3,5,26,715.0,6.876953,79.896352,2026-05-16T15:57:02+00:00
OUT_06269,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,3,21,619.9,0,2,1918.5,1,10,917.9,0,5,1583.8,0,0,6349.7,0,5,1100.9,2,24,224.4,7.001231,79.842309,2026-05-16T15:57:02+00:00
OUT_06270,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,0,14,1176.6,0,1,1127.3,1,7,994.2,0,0,3263.9,0,0,3141.6,1,8,806.6,4,22,520.7,7.062262,79.83843,2026-05-16T15:57:02+00:00
OUT_06271,valid,Large,3,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,1,10,883.3,1,7,919.0,1,7,476.1,0,6,1004.0,0,3,1499.7,0,4,1176.0,3,25,601.2,6.765182,80.069573,2026-05-16T15:57:02+00:00
OUT_06272,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,0,10,1201.3,2,4,738.9,0,4,1130.3,0,2,2220.0,0,0,6112.1,0,2,2374.0,1,22,383.2,6.785804,79.833514,2026-05-16T15:57:02+00:00
OUT_06273,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,3,13,664.5,0,2,1706.1,1,8,847.1,1,2,757.4,0,0,4952.1,0,11,1199.8,4,26,475.5,7.037,79.92625,2026-05-16T15:57:02+00:00
OUT_06274,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,2,10,553.3,0,3,2383.5,3,11,839.7,1,3,991.5,0,1,2971.6,0,6,1925.7,2,26,186.6,6.880076,79.82157,2026-05-16T15:57:02+00:00
OUT_06275,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,1,14,693.9,0,1,2588.2,1,10,882.0,1,1,885.1,0,1,1779.2,0,3,1403.9,3,32,258.3,7.142545,79.88425,2026-05-16T15:57:02+00:00
OUT_06276,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,1,12,748.8,0,1,2468.3,2,8,402.6,1,4,157.6,0,2,2529.1,0,1,2416.0,0,19,1317.4,6.954019,79.922109,2026-05-16T15:57:02+00:00
OUT_06277,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,1,10,920.3,0,2,1755.3,1,8,805.5,0,2,2732.7,0,1,2983.5,0,8,1242.2,3,24,724.9,6.962013,79.861836,2026-05-16T15:57:02+00:00
OUT_06278,valid,Extra Large,4,Kiosk,3,0,0,0,1,0,0,0,Moderate,1,2.3,1,8,461.1,1,3,773.9,1,10,978.9,0,1,1902.5,0,0,4011.0,1,7,535.5,4,26,185.6,7.121164,80.061896,2026-05-16T15:57:02+00:00
OUT_06279,valid,Large,3,Pharmacy,4,0,0,1,0,0,0,0,Moderate,1,2.3,1,6,601.1,1,4,514.8,1,9,859.0,0,0,3761.8,0,2,1354.5,1,3,349.7,2,15,345.0,6.76913,79.984431,2026-05-16T15:57:02+00:00
OUT_06280,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,5,799.0,0,1,2980.9,3,12,384.1,2,3,588.0,0,1,2073.5,1,5,709.3,1,20,259.3,6.803586,80.054618,2026-05-16T15:57:02+00:00
OUT_06281,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,2,9,437.0,0,0,3479.1,1,10,993.8,1,3,917.7,0,0,4604.1,0,9,1470.6,3,23,562.8,6.725322,79.916534,2026-05-16T15:57:02+00:00
OUT_06282,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,0,8,1028.2,0,2,1551.5,1,11,574.0,0,1,2651.9,0,1,1572.0,0,3,1250.1,0,16,1324.8,6.782664,79.988105,2026-05-16T15:57:02+00:00
OUT_06283,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,13,1001.2,0,2,1501.7,0,12,1001.8,0,3,1666.2,0,1,2246.8,1,4,591.5,2,25,665.7,6.927473,79.813163,2026-05-16T15:57:02+00:00
OUT_06284,valid,Large,3,Kiosk,4,0,0,0,1,0,0,0,Moderate,1,2.3,1,9,962.3,0,2,1334.7,1,8,606.8,0,5,1739.2,0,0,4471.2,0,4,2514.5,2,31,770.9,6.919213,79.983113,2026-05-16T15:57:02+00:00
OUT_06285,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,2,10,824.1,0,10,1201.8,2,10,410.2,0,5,1176.9,0,1,2080.4,1,5,545.0,5,26,337.0,6.934842,79.871924,2026-05-16T15:57:02+00:00
OUT_06286,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,15,249.8,0,1,2738.1,0,5,1500.1,0,3,1223.9,0,1,1077.2,0,5,1190.6,0,19,1191.6,7.072707,79.822795,2026-05-16T15:57:02+00:00
OUT_06287,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,1,16,102.7,1,2,935.3,0,6,1244.9,1,5,419.3,0,0,6294.9,2,8,852.7,3,28,177.8,6.885484,79.89068,2026-05-16T15:57:02+00:00
OUT_06288,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,10,1147.0,0,2,1720.6,1,7,791.3,0,2,2389.3,0,0,4920.3,0,7,1298.3,1,15,539.1,7.179241,79.925192,2026-05-16T15:57:02+00:00
OUT_06289,valid,Large,3,Pharmacy,4,0,0,1,0,0,0,0,Moderate,1,2.3,0,5,1578.8,2,2,640.6,2,9,860.6,1,4,655.3,0,2,1188.8,0,4,1368.0,2,25,820.6,6.774801,80.036059,2026-05-16T15:57:02+00:00
OUT_06290,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,2,15,92.4,0,3,1686.9,0,10,1528.8,1,3,650.2,0,0,4630.8,0,8,1287.4,3,19,451.8,6.833077,79.989037,2026-05-16T15:57:02+00:00
OUT_06291,valid,,0,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,0,9,1454.3,0,3,1447.2,1,9,767.3,0,2,1022.3,0,1,1893.1,1,3,640.5,1,25,836.9,6.795296,79.894986,2026-05-16T15:57:02+00:00
OUT_06292,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,2,10,121.6,0,1,2531.5,0,11,1072.2,0,2,1879.6,0,2,2478.1,1,2,486.4,1,18,884.8,7.172993,79.849679,2026-05-16T15:57:02+00:00
OUT_06293,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,1,13,446.5,2,4,826.0,1,12,986.2,0,4,1459.4,0,1,2197.0,1,5,666.4,3,21,462.8,7.079377,80.038512,2026-05-16T15:57:02+00:00
OUT_06294,swapped_fixed,Small,1,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,1,9,951.2,1,5,79.9,1,5,953.6,0,0,3137.1,0,1,2889.1,0,7,1590.3,1,17,912.1,7.145109,80.054187,2026-05-16T15:57:02+00:00
OUT_06295,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,13,1351.8,1,3,570.4,0,8,1393.1,0,3,2540.6,0,1,1972.9,1,9,750.7,3,31,374.8,6.874696,79.844715,2026-05-16T15:57:02+00:00
OUT_06296,valid,Medium,2,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,4,13,343.7,0,1,2050.3,2,6,472.5,0,1,2178.5,0,1,2264.1,1,9,832.1,4,24,282.8,7.11377,79.99239,2026-05-16T15:57:02+00:00
OUT_06297,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,4,21,188.1,0,1,2191.4,1,9,533.5,0,3,1713.4,0,0,3274.6,1,6,987.4,4,25,545.7,6.990395,79.916899,2026-05-16T15:57:02+00:00
OUT_06298,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,3,13,607.1,0,2,2007.5,0,7,1260.8,0,2,1492.2,0,1,2302.4,1,7,634.9,2,24,245.5,6.993019,80.070979,2026-05-16T15:57:02+00:00
OUT_06299,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,1,10,966.1,0,1,2597.5,1,6,672.4,0,3,1258.8,0,4,1122.8,0,5,1295.4,3,21,293.9,7.078402,79.891621,2026-05-16T15:57:02+00:00
OUT_06300,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,1,12,76.0,0,2,1069.1,1,9,163.5,0,3,1915.1,0,0,4752.4,1,8,861.3,3,15,248.5,7.175642,79.934978,2026-05-16T15:57:02+00:00
OUT_06301,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,1,7,379.7,0,1,2905.1,0,5,1002.4,0,1,2145.6,0,1,2128.4,0,6,1036.0,3,18,752.6,6.705656,80.059947,2026-05-16T15:57:02+00:00
OUT_06302,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,11,327.4,1,6,184.4,1,6,753.1,0,6,1834.1,0,1,1081.6,0,2,2158.9,2,26,329.6,6.956103,79.890843,2026-05-16T15:57:02+00:00
OUT_06303,valid,Small,1,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,2,13,497.7,0,5,1128.0,3,14,404.6,0,4,1599.7,0,0,3267.3,1,9,933.6,4,30,307.7,7.063647,79.934171,2026-05-16T15:57:02+00:00
OUT_06304,valid,Extra Large,4,Bakery,5,0,0,0,0,0,1,0,Moderate,1,2.3,1,18,511.5,0,1,1513.0,1,6,810.0,0,1,1576.5,0,0,5357.3,2,8,775.2,0,29,1157.2,7.017026,79.913963,2026-05-16T15:57:02+00:00
OUT_06305,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,13,1003.8,0,1,1932.4,1,9,710.3,0,5,1303.7,0,1,1809.3,0,6,1221.9,7,26,192.7,6.736194,80.039681,2026-05-16T15:57:02+00:00
OUT_06306,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,3,10,431.9,0,1,2049.3,0,10,1903.7,0,2,1948.3,0,1,2288.8,1,6,452.9,2,20,482.4,7.043991,79.957685,2026-05-16T15:57:02+00:00
OUT_06307,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,2,11,455.9,0,3,1915.7,0,6,1136.4,0,2,1596.9,0,2,2001.1,0,4,1299.2,2,22,685.8,7.102574,79.888297,2026-05-16T15:57:02+00:00
OUT_06308,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,5,11,565.5,0,3,1618.5,0,5,1565.5,0,3,1120.4,0,1,2881.0,1,7,636.8,4,21,273.2,7.183463,79.892537,2026-05-16T15:57:02+00:00
OUT_06309,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,4,12,599.6,0,2,1874.3,2,11,777.7,1,3,941.8,0,0,4700.3,0,4,1445.4,7,29,93.4,7.108722,80.062862,2026-05-16T15:57:02+00:00
OUT_06310,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,1,13,543.5,0,1,1603.2,1,7,967.5,0,2,1928.7,0,0,3731.6,2,7,615.1,1,18,421.7,7.180712,79.91112,2026-05-16T15:57:02+00:00
OUT_06311,valid,Medium,2,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,1,6,842.4,1,3,646.9,1,6,329.7,0,1,1345.8,1,4,996.9,0,5,1992.7,3,17,794.9,6.768798,79.949846,2026-05-16T15:57:02+00:00
OUT_06312,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,2,14,219.6,0,2,1769.8,0,4,1057.3,0,2,2473.3,0,0,4761.0,1,7,838.0,0,18,1354.3,7.162068,80.029293,2026-05-16T15:57:02+00:00
OUT_06313,valid,Small,1,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,0,7,1615.4,1,3,671.2,1,7,743.2,0,2,1880.1,0,1,2072.9,1,6,859.6,1,26,685.4,6.788784,79.960511,2026-05-16T15:57:02+00:00
OUT_06314,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,0,10,1196.9,0,1,2259.0,1,6,963.6,1,4,609.6,0,1,1919.2,0,4,1180.7,0,19,1128.3,7.150904,79.956936,2026-05-16T15:57:02+00:00
OUT_06315,valid,Large,3,SMMT,4,0,0,0,0,0,0,1,Moderate,1,2.3,0,10,1420.1,1,5,895.7,0,6,1002.1,1,5,914.9,0,1,1377.8,0,2,2062.4,1,25,580.7,6.941444,79.895482,2026-05-16T15:57:02+00:00
OUT_06316,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,2,8,334.4,1,4,760.7,2,8,601.5,0,2,1017.4,0,0,5725.1,0,7,1289.0,2,24,224.9,6.812911,80.012372,2026-05-16T15:57:02+00:00
OUT_06317,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,0,13,1265.0,0,4,2106.2,1,7,1000.0,2,4,647.1,0,1,2204.1,0,5,2302.9,0,25,1235.6,6.919922,80.08912,2026-05-16T15:57:02+00:00
OUT_06318,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,1,7,977.4,0,2,1451.9,0,7,1194.2,0,1,2473.9,0,0,3350.6,2,5,73.0,1,14,434.2,7.062333,79.977557,2026-05-16T15:57:02+00:00
OUT_06319,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,1,12,339.2,0,1,1955.3,0,4,1115.8,0,2,1386.3,0,1,1824.0,0,3,1989.5,0,19,1046.9,7.199336,79.880089,2026-05-16T15:57:02+00:00
OUT_06320,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,2,4,716.5,1,2,475.7,0,8,1297.6,1,4,679.0,0,1,2272.2,0,3,1490.3,1,15,305.3,6.710676,79.83886,2026-05-16T15:57:02+00:00
OUT_06321,valid,Extra Large,4,Eatery,4,0,0,0,0,1,0,0,Moderate,1,2.3,1,9,517.4,0,3,1351.7,1,12,227.7,0,3,1123.0,0,1,2305.3,0,11,1249.7,4,28,58.6,6.893488,80.025813,2026-05-16T15:57:02+00:00
OUT_06322,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,2,6,252.5,0,0,3100.1,1,7,657.3,0,5,1047.6,0,1,2114.2,0,2,1716.4,1,15,301.0,6.723216,80.091098,2026-05-16T15:57:02+00:00
OUT_06323,valid,Large,3,Bakery,3,0,0,0,0,0,1,0,Moderate,1,2.3,1,10,957.3,2,6,796.3,0,5,1322.0,1,2,178.4,0,2,2159.1,2,7,313.7,2,14,226.6,6.725955,79.974073,2026-05-16T15:57:02+00:00
OUT_06324,valid,Small,1,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,0,13,1467.9,0,3,1683.3,0,8,1071.6,1,1,808.5,0,0,3371.0,2,7,505.2,5,27,247.6,7.019751,79.941987,2026-05-16T15:57:02+00:00
OUT_06325,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,1,14,930.8,1,3,386.0,1,4,758.5,1,4,11.3,0,0,4039.2,0,3,1277.0,5,32,199.1,6.932045,79.97397,2026-05-16T15:57:02+00:00
OUT_06326,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,1,8,915.9,1,3,799.6,3,8,510.1,1,6,832.7,0,1,1904.9,1,3,468.5,3,24,894.4,7.081538,80.08306,2026-05-16T15:57:02+00:00
