Outlet_ID,n_months,mean_monthly_vol,std_monthly_vol,max_monthly_vol,p90_monthly_vol,p75_monthly_vol,jan_avg_vol,n_jan_months,recent_3m_avg,trend_slope,has_dec2025,n_skus,primary_distributor
OUT_03597,29,538.6953,197.6182,966.4914,815.8071,636.4747,365.3752,2,643.6224,0.664929,1,10,DIST_W_01
OUT_09515,32,559.8744,192.8554,959.7031,850.9417,643.1597,472.4752,3,379.3523,-3.766793,0,10,DIST_C_02
OUT_15385,19,42.2667,31.6166,113.3384,92.3042,52.8276,14.4578,1,71.4675,0.276512,1,10,DIST_NW_02
OUT_08375,16,41.027,32.9621,113.6929,91.8289,48.3319,35.0207,1,41.027,0.187189,0,10,DIST_W_03
OUT_03104,21,37.0697,33.751,142.2428,82.5267,55.5737,18.5726,1,37.0697,0.151207,0,10,DIST_W_01
OUT_01869,35,1343.1281,306.8591,2010.0227,1876.8918,1379.4562,1368.5124,3,1574.3669,1.44993,1,10,DIST_W_03
OUT_19511,30,149.0315,79.9748,346.1195,261.7211,196.5935,201.8469,2,104.8399,-0.349374,1,10,DIST_S_02
OUT_05491,19,38.3869,28.146,95.3595,80.442,56.9403,39.8797,1,38.3869,-0.690686,0,10,DIST_W_03
OUT_09330,22,44.9369,33.4397,122.8935,94.2252,71.5727,56.1574,2,72.0443,0.076697,0,10,DIST_C_01
OUT_04697,29,125.1313,67.9395,277.8834,217.6426,182.6557,120.4458,3,58.1886,0.414409,0,10,DIST_W_01
OUT_02005,25,118.4358,64.9256,216.565,209.3495,180.5175,114.4235,3,96.1844,-0.285257,1,10,DIST_W_02
OUT_12436,33,615.4777,180.5527,961.8987,897.2277,666.1046,579.8957,3,592.1649,4.747193,1,10,DIST_C_02
OUT_16020,27,139.5062,79.9563,314.11,246.5517,204.2066,231.4916,2,234.0239,0.097575,1,10,DIST_NW_01
OUT_16037,22,37.0099,37.1031,143.3742,96.6136,30.8597,23.387,1,83.2857,0.393954,1,10,DIST_NW_01
OUT_06769,18,38.2644,27.2306,92.7773,79.1471,56.9607,75.2046,2,38.2644,0.21228,0,10,DIST_W_03
OUT_06323,33,517.3641,167.7106,865.8856,695.9787,625.2896,644.3385,2,557.579,-2.149204,1,10,DIST_W_03
OUT_16316,20,37.1509,31.6063,107.7353,89.6963,44.3456,61.4028,2,31.4112,-0.376062,0,10,DIST_NW_01
OUT_19660,34,506.8203,193.0977,959.5137,727.6609,612.1742,589.5459,3,641.8201,-0.238618,1,10,DIST_S_01
OUT_13939,16,45.5067,28.1517,103.074,79.7385,73.1338,39.9653,3,27.1079,0.029375,0,10,DIST_NW_01
OUT_17737,30,544.4537,204.3083,956.3001,856.4185,682.579,868.3078,2,547.074,-2.138811,1,10,DIST_S_01
OUT_05602,16,33.2454,31.602,106.8761,88.6412,34.4993,61.6037,2,3.5837,-1.338442,0,10,DIST_W_02
OUT_08551,21,31.0885,28.1994,130.7559,67.2363,33.7137,13.2524,2,19.3996,0.55987,0,10,DIST_W_02
OUT_19171,13,48.3812,35.1725,116.4111,102.7579,70.003,108.189,1,20.8289,0.556517,0,10,DIST_S_01
OUT_01554,35,1298.9622,297.2719,2049.1362,1771.2865,1354.83,1307.9989,3,1505.7445,2.82821,1,10,DIST_W_01
OUT_17517,20,47.3662,33.6875,124.2562,85.4232,72.4944,86.7384,2,45.3921,-0.780619,1,10,DIST_S_02
OUT_02983,25,142.5486,89.4965,371.9376,269.8267,216.6458,61.7401,3,371.9376,3.755607,1,10,DIST_W_02
OUT_16031,26,136.9873,67.573,301.9425,223.56,174.1866,159.8803,2,109.2856,-0.137458,1,10,DIST_NW_01
OUT_19033,23,140.8243,101.1783,374.9685,266.5808,206.2326,76.5322,1,211.2935,3.105689,1,10,DIST_S_02
OUT_17161,24,148.2036,84.0451,354.6935,280.0655,184.9058,175.6926,3,174.6345,-4.383276,0,10,DIST_S_01
OUT_07737,21,43.1359,35.1441,116.2704,95.9287,69.9063,25.4882,2,18.7658,-0.813352,0,10,DIST_W_02
OUT_10489,31,594.9011,166.034,943.4249,797.7771,661.643,469.9268,2,640.0319,0.267645,1,10,DIST_C_02
OUT_02439,25,159.7773,78.3559,306.6106,264.6016,216.8122,82.8507,2,147.3145,-0.241991,1,10,DIST_W_03
OUT_01079,32,538.1333,178.5113,931.6933,773.8341,644.2694,603.5843,3,653.7431,-0.630842,1,10,DIST_W_01
OUT_02280,24,144.5112,73.4442,320.293,238.6254,206.0594,237.093,1,205.0813,-0.342175,0,10,DIST_W_01
OUT_02950,35,1320.7364,330.1184,2066.7417,1889.0577,1365.0902,1333.807,3,1539.067,4.23266,1,10,DIST_W_01
OUT_05604,33,497.3243,191.8498,982.7609,752.7107,598.1416,590.3607,3,511.7149,-5.850324,1,10,DIST_W_01
OUT_04430,29,123.0607,75.0042,298.1658,217.5798,179.661,131.3456,2,111.5801,-0.600635,1,10,DIST_W_02
OUT_18035,31,559.8192,216.3572,989.6141,897.9465,666.9451,777.6424,3,638.3709,1.526575,1,10,DIST_S_01
OUT_19944,22,37.2388,28.7121,119.4746,78.6033,43.1858,65.6771,2,44.2528,-0.781812,1,10,DIST_S_02
OUT_18772,29,515.0528,231.3553,977.3773,846.0506,643.0396,566.8431,3,256.9944,-5.794167,1,10,DIST_S_02
OUT_00299,29,549.2791,161.08,952.9924,744.5745,634.9259,611.5292,3,650.4338,1.172001,1,10,DIST_W_01
OUT_15539,25,40.56,28.9545,100.9613,85.3259,55.6278,38.7187,2,46.9343,-0.080527,1,10,DIST_NW_01
OUT_02423,30,138.2428,60.936,240.5129,213.3708,199.1016,154.9618,3,151.1325,-0.21463,0,10,DIST_W_02
OUT_00518,25,118.1395,70.1082,235.679,219.4912,172.8769,87.4846,3,121.8606,0.735437,0,10,DIST_W_03
OUT_14334,30,601.0077,164.2682,917.29,848.9335,647.0414,507.5661,3,433.6035,1.491938,0,10,DIST_NW_02
OUT_04255,15,40.6134,36.4184,128.1466,92.7918,60.5808,103.9532,1,14.319,-0.851181,1,10,DIST_W_03
OUT_15102,18,49.5899,37.2072,155.938,92.853,71.0625,26.2424,1,75.041,1.036776,1,10,DIST_NW_01
OUT_15592,35,1411.7528,229.5242,2035.5525,1830.3831,1415.9582,1284.8206,3,1579.5381,1.382626,1,10,DIST_NW_01
OUT_12341,22,36.4719,28.2565,98.8626,81.0979,49.8754,18.2241,1,15.0816,-0.631623,1,10,DIST_C_02
OUT_18170,30,592.1793,195.4867,975.5868,904.1823,663.078,874.8624,3,365.8753,-3.594266,1,10,DIST_S_01
OUT_18545,31,545.9564,213.8606,948.8941,827.0074,711.6693,762.2667,3,372.0133,-5.095266,1,10,DIST_S_01
OUT_01658,20,51.2764,44.1559,139.8378,132.4594,69.2364,0.0,0,119.2121,1.485951,1,10,DIST_W_02
OUT_11232,36,1434.2512,256.9691,2039.1998,1889.989,1501.8478,1281.4232,3,1513.03,3.074997,1,10,DIST_C_01
OUT_11036,25,142.4936,79.3358,278.9257,245.2884,219.6176,74.5537,2,160.9026,1.170255,0,10,DIST_C_02
OUT_11644,36,1452.6165,259.1414,2138.3532,1889.1898,1490.9312,1326.0463,3,1469.2617,1.970538,1,10,DIST_C_01
OUT_08154,27,120.0803,52.9818,244.5736,173.282,166.9694,124.9485,2,110.5434,-0.323171,1,10,DIST_W_02
OUT_08229,19,54.667,44.7395,154.6896,123.1746,90.4039,49.5397,3,119.4598,-0.591698,1,10,DIST_W_03
OUT_05734,15,51.3576,37.505,113.1078,105.7744,77.3953,37.8299,2,51.3576,0.255796,0,10,DIST_W_01
OUT_16448,28,137.1114,67.9696,261.0935,221.3462,188.2012,253.0143,1,91.9922,-0.043334,1,10,DIST_NW_02
OUT_04233,30,522.2624,172.2777,895.8477,710.8061,635.8903,460.2985,3,515.7089,-1.941576,0,10,DIST_W_02
OUT_07327,36,533.2116,159.1444,946.0458,743.1036,625.4799,533.5919,3,719.9196,-0.126708,1,10,DIST_W_02
OUT_11240,27,165.3988,76.825,355.3024,271.4718,202.8073,75.5416,3,192.2516,1.277704,1,10,DIST_C_01
OUT_13753,34,1405.5835,263.0825,2102.1344,1858.9141,1371.7176,1285.0181,3,1496.7627,1.920324,1,10,DIST_NW_02
OUT_18230,17,37.0009,30.8936,124.9612,76.1263,45.7214,21.9976,2,81.7956,0.493769,0,10,DIST_S_01
OUT_00986,31,501.3467,182.0652,888.0071,671.5119,622.3113,386.7001,3,566.9846,3.028243,1,10,DIST_W_03
OUT_10873,15,43.3614,36.2171,129.6719,94.1301,64.1106,46.7408,2,43.3614,-0.740231,0,10,DIST_C_02
OUT_04641,25,136.4961,89.942,309.0828,251.966,217.9173,92.7723,1,184.7905,0.929984,1,10,DIST_W_02
OUT_00138,29,510.9906,150.0106,911.88,652.9124,588.5353,459.3652,3,571.6363,-0.569023,0,10,DIST_W_02
OUT_00117,32,555.2465,182.8647,957.6029,828.7168,626.8932,516.7431,3,629.4166,-0.091218,1,10,DIST_W_02
OUT_04926,12,38.7072,30.867,89.1864,74.3343,66.8891,53.9193,2,40.4966,0.631852,0,10,DIST_W_03
OUT_17321,28,573.4515,209.9919,968.018,868.8214,713.1105,734.4648,3,648.5899,-1.88466,1,10,DIST_S_01
OUT_09961,32,585.9661,192.5817,984.6617,863.6336,643.8092,578.4469,2,746.8801,4.993691,1,10,DIST_C_01
OUT_08195,33,526.1239,206.4909,988.4689,827.9068,643.9594,491.8157,3,568.0086,3.09242,1,10,DIST_W_01
OUT_17910,36,1434.7713,381.0355,2108.1882,1944.6047,1833.3926,1858.7132,3,1571.226,-1.330887,1,10,DIST_S_01
OUT_18537,30,556.9879,182.0705,946.4574,771.2132,632.7701,875.418,3,535.8123,-3.115508,0,10,DIST_S_01
OUT_12030,31,635.41,153.4556,1000.8064,832.021,683.0932,568.5362,3,1000.8064,2.904353,1,10,DIST_C_02
OUT_05995,18,48.3273,34.1613,138.9229,84.318,64.7902,23.232,1,44.0449,-0.266013,1,10,DIST_W_01
OUT_02676,25,137.6469,72.6455,310.2687,214.3628,189.8721,130.3179,3,225.2314,3.729224,1,10,DIST_W_02
OUT_10412,31,520.0261,193.4844,947.9345,692.6862,611.6981,550.5787,3,414.8591,-1.956667,1,10,DIST_C_02
OUT_07788,17,37.7724,22.5822,80.3033,71.4401,55.9335,24.9714,2,29.2635,0.640663,0,10,DIST_W_03
OUT_02371,35,1303.0238,299.1836,1966.4333,1822.418,1375.6636,1291.4787,3,1368.2846,-1.484699,0,10,DIST_W_03
OUT_02644,26,118.4058,68.4685,278.2097,194.4912,171.9751,99.7558,3,71.1259,-0.58548,1,10,DIST_W_01
OUT_09861,30,575.8095,189.1005,908.0252,856.9746,651.7901,610.936,2,541.5003,0.649932,1,10,DIST_C_01
OUT_02892,33,1332.501,328.1451,2032.9756,1912.0873,1355.2171,1248.3295,2,1578.4643,2.449189,1,10,DIST_W_03
OUT_13805,15,36.7062,30.6934,119.7024,80.0861,36.5355,17.1435,1,32.3954,0.520285,1,10,DIST_NW_02
OUT_04829,19,30.0932,21.8383,94.06,56.3795,39.3893,54.8796,2,16.0531,0.133798,1,10,DIST_W_01
OUT_06213,22,44.9813,34.668,108.4745,95.8751,76.9261,7.6356,1,102.1163,-0.492901,0,10,DIST_W_01
OUT_01129,19,48.0106,36.217,128.1413,93.6773,70.6636,51.9491,3,14.198,0.379534,1,10,DIST_W_02
OUT_17539,14,53.442,44.3453,144.1224,115.1877,87.3049,144.1224,1,18.3414,-1.059489,0,10,DIST_S_02
OUT_09517,19,39.961,36.2169,147.1631,83.0666,44.9043,11.1825,1,48.9875,0.84053,1,10,DIST_C_02
OUT_09582,34,1467.027,268.6051,2009.9669,1942.9162,1564.7667,1330.0945,3,1400.1328,-0.402906,1,10,DIST_C_02
OUT_01587,14,35.1349,31.4354,92.6164,87.3232,54.8907,37.9202,2,29.6624,-1.552516,0,10,DIST_W_02
OUT_13599,32,1388.843,218.4073,1939.9192,1859.5093,1374.4184,1279.326,3,1598.8317,1.775892,1,10,DIST_NW_02
OUT_04724,29,551.8361,166.779,914.1124,713.1569,632.6913,522.2327,3,581.5113,-0.300745,1,10,DIST_W_01
OUT_03720,19,31.0336,20.0513,72.5429,64.6013,41.5246,0.0,0,33.7567,-0.342525,1,10,DIST_W_02
OUT_01344,19,40.8886,31.097,134.2942,77.8089,57.9776,40.1022,2,85.7984,0.779322,0,10,DIST_W_03
OUT_09608,33,1463.3268,272.0666,2067.6083,1905.6646,1711.124,1265.994,3,1561.9519,1.365794,1,10,DIST_C_03
OUT_13625,24,151.6681,74.2177,311.436,229.5512,216.7254,64.0093,3,270.4025,2.466419,1,10,DIST_NW_01
OUT_12385,19,41.0799,32.9054,140.3559,81.2244,52.1318,21.7524,2,47.8142,0.445875,1,10,DIST_C_01
OUT_10569,32,560.0933,206.4587,997.5925,838.6922,668.608,616.3261,3,390.976,1.98746,0,10,DIST_C_02
OUT_19642,33,137.0649,74.1681,297.4104,233.1648,183.045,123.2938,3,156.0711,0.503356,1,10,DIST_S_02
OUT_14448,22,46.6052,25.176,93.7876,85.1958,73.1481,49.9367,3,38.0053,0.029822,0,10,DIST_NW_01
OUT_00727,28,164.9057,85.6524,360.2247,252.1924,214.2902,105.0482,3,283.4345,2.459427,1,10,DIST_W_01
OUT_12815,35,551.0632,178.4364,989.364,742.2391,658.6228,584.7839,3,596.1857,0.589483,1,10,DIST_C_02
OUT_01805,27,133.4107,75.6024,294.3074,216.0842,196.4787,133.7571,2,153.5992,0.013142,1,10,DIST_W_03
OUT_07825,30,125.3487,77.6519,304.6234,225.2725,198.0465,73.1764,3,161.0679,1.762499,1,10,DIST_W_01
OUT_09263,28,629.6933,147.5817,930.3974,832.1758,695.185,548.9792,3,726.1578,0.924326,1,10,DIST_C_03
OUT_06266,22,125.0134,64.0465,247.017,206.1963,178.6438,0.0,0,107.8223,0.229032,1,10,DIST_W_01
OUT_15455,28,513.0577,162.0868,921.3559,632.2446,590.7271,590.3078,1,619.3223,4.466805,1,10,DIST_NW_02
OUT_05569,30,539.5254,157.3218,897.7905,663.3932,614.9452,611.8698,3,531.5961,-1.234646,1,10,DIST_W_03
OUT_07212,28,139.8551,75.1987,329.9551,229.4602,188.9884,207.0666,3,148.4476,0.747048,1,10,DIST_W_02
OUT_09597,24,139.4271,71.1898,317.9559,219.1368,187.2566,81.6017,3,138.53,-0.894885,1,10,DIST_C_02
OUT_03840,29,530.7164,218.8758,994.3891,912.0592,613.5482,486.6113,3,959.4454,8.490701,1,10,DIST_W_02
OUT_18593,26,149.0141,90.1663,328.9617,298.4652,196.9198,205.1995,2,135.8162,-1.162096,0,10,DIST_S_01
OUT_01069,25,118.7454,69.5704,255.7692,228.836,164.0723,164.0723,1,60.7151,-0.450703,1,10,DIST_W_03
OUT_19688,14,30.4882,24.7099,98.667,61.2999,28.4081,98.667,1,30.4882,-0.112576,0,10,DIST_S_02
OUT_00187,30,521.7999,177.469,955.2225,694.0004,647.9842,398.6403,3,738.4352,2.956861,1,10,DIST_W_01
OUT_15057,32,1366.0192,214.3988,1976.7208,1798.7084,1360.3639,1359.0757,3,1401.0009,3.409892,1,10,DIST_NW_02
OUT_14865,25,114.5636,65.001,225.3887,198.697,176.3671,93.8321,2,70.7803,-0.178437,1,10,DIST_NW_02
OUT_12026,35,1453.2113,249.4557,2002.6745,1887.3783,1609.8519,1257.7199,3,1493.4824,1.866965,1,10,DIST_C_02
OUT_00392,30,515.0664,195.0254,948.1712,790.4842,629.535,609.343,3,661.4,2.694806,1,10,DIST_W_02
OUT_17844,28,115.0859,64.6573,294.239,216.1479,140.7315,171.6779,2,147.634,0.30001,1,10,DIST_S_01
OUT_13526,32,547.4613,206.6591,1019.0491,858.2693,605.653,384.6873,3,738.3427,1.964241,1,10,DIST_NW_01
OUT_05644,20,137.0459,71.2348,263.7748,235.5008,204.6032,0.0,0,170.8073,2.198523,1,10,DIST_W_01
OUT_18700,28,135.4515,89.2656,355.7118,296.3631,171.0475,216.7976,3,188.5179,2.329888,1,10,DIST_S_01
OUT_12137,25,150.3086,81.4108,307.065,275.5214,189.6539,93.4899,2,114.3273,-0.671801,1,10,DIST_C_02
OUT_15874,28,571.2516,159.1904,954.0128,700.769,636.9551,436.0407,2,567.1793,-1.124329,1,10,DIST_NW_01
OUT_16400,19,45.2587,30.9624,116.448,91.6983,61.6884,43.4975,3,7.4907,-0.002087,0,10,DIST_NW_01
OUT_14353,18,42.0459,36.1345,109.4809,103.5,64.7174,21.4582,1,42.0536,0.051885,1,10,DIST_NW_02
OUT_04630,23,124.1991,58.6421,294.3445,187.0536,155.123,128.6802,3,68.6122,-1.027443,0,10,DIST_W_02
OUT_06099,18,47.002,37.4476,134.8338,94.478,77.1016,52.5242,2,38.5257,0.32387,1,10,DIST_W_03
OUT_00947,16,33.6681,27.5508,98.6632,81.6266,36.3004,27.97,1,28.5899,-0.392486,0,10,DIST_W_01
OUT_05924,25,143.3174,66.7676,281.5852,208.4292,191.931,144.1165,3,133.5989,-0.55474,1,10,DIST_W_03
OUT_12831,13,48.5233,38.5077,110.936,99.4513,84.4684,5.2465,1,48.5233,0.165765,0,10,DIST_C_02
OUT_14529,26,129.0307,83.1734,296.2298,247.4877,195.1985,64.3929,2,164.2931,-0.136757,0,10,DIST_NW_02
OUT_06193,27,116.7068,56.2204,296.8286,176.7486,150.9952,52.7801,2,179.1722,-0.484624,1,10,DIST_W_02
OUT_18549,30,134.843,81.5809,328.2338,233.346,212.5388,221.3049,2,130.6715,-1.999404,1,10,DIST_S_02
OUT_18752,16,38.2921,30.6217,135.8941,65.5615,41.5784,37.4364,1,38.6107,-0.991507,1,10,DIST_S_01
OUT_10782,26,150.4328,79.1801,303.15,259.1147,209.4598,124.7612,3,200.7218,1.518254,1,10,DIST_C_01
OUT_01032,35,1327.3119,318.0691,1970.0433,1872.9601,1390.0739,1375.0904,3,1525.2648,3.021932,1,10,DIST_W_01
OUT_05132,18,32.2202,28.3825,98.2238,78.6255,41.1796,35.4581,1,32.2202,-0.929661,0,10,DIST_W_01
OUT_11267,15,54.0009,40.8223,139.0229,102.3396,93.9327,0.0,0,35.8852,-0.61747,0,9,DIST_C_01
OUT_10422,23,37.9912,22.333,83.5839,73.3397,49.5941,12.993,2,43.6876,0.308302,1,10,DIST_C_01
OUT_12307,13,51.2965,37.3254,114.9012,104.5999,87.6768,51.8388,2,104.1226,1.409106,1,10,DIST_C_02
OUT_02043,22,97.9987,68.3548,240.1961,218.2968,136.0165,75.6905,3,91.001,2.145339,0,10,DIST_W_02
OUT_15487,27,582.3035,133.3707,896.1037,737.7471,631.1512,572.5535,2,687.5958,3.111485,1,10,DIST_NW_01
OUT_17172,31,540.3512,223.4161,958.5241,881.6857,705.5926,900.4822,2,420.3719,-5.209288,0,10,DIST_S_02
OUT_09221,35,1476.8972,268.9438,2014.3191,1955.2467,1623.5577,1356.4461,3,1475.5942,2.084671,1,10,DIST_C_01
OUT_01577,29,126.9594,73.6285,299.7674,215.2425,188.6465,78.9766,3,210.3413,2.660066,0,10,DIST_W_03
OUT_18010,21,62.9695,45.1576,171.9983,112.0307,83.8153,73.2972,3,73.7767,-0.827,0,10,DIST_S_01
OUT_02206,20,40.9813,36.6356,122.604,95.1611,64.0267,93.6929,1,40.9813,-0.913878,0,10,DIST_W_03
OUT_15939,17,37.6337,31.4141,132.9866,71.571,53.394,28.5296,1,27.1308,-0.730832,0,10,DIST_NW_02
OUT_06947,25,132.7031,56.2302,225.038,204.4265,181.0721,138.4086,2,207.6233,2.226363,0,10,DIST_W_01
OUT_16503,20,43.7631,30.9212,100.587,85.4342,71.9304,69.2824,1,31.343,-0.265749,1,10,DIST_NW_02
OUT_14868,30,540.2656,181.4717,926.1437,693.1312,631.8762,626.762,3,582.3205,0.489359,0,10,DIST_NW_02
OUT_00213,29,527.8561,186.1821,981.5345,751.711,608.7381,585.3201,2,673.4039,1.760514,1,10,DIST_W_01
OUT_14613,22,118.7423,70.725,287.1475,205.3498,168.6974,178.7924,2,110.378,0.485698,1,10,DIST_NW_02
OUT_14766,29,148.404,82.6947,324.7161,296.6686,195.8041,72.0558,3,80.8515,-0.421257,0,10,DIST_NW_02
OUT_02527,30,124.7853,70.2567,306.9887,203.814,159.2068,136.674,3,163.6669,1.645831,1,10,DIST_W_01
OUT_15775,18,50.2823,42.4942,138.7406,99.4086,79.4699,25.9117,1,57.7456,1.060265,1,10,DIST_NW_01
OUT_12686,16,42.698,36.5109,138.8037,86.8324,64.5947,23.4391,1,83.7527,1.593898,1,10,DIST_C_01
OUT_04121,27,131.1804,75.2833,332.0737,217.6249,164.1683,83.3829,3,332.0737,1.843379,1,10,DIST_W_01
OUT_03386,25,39.001,38.3834,155.1083,95.2374,54.5307,33.5955,3,88.3966,0.709074,1,10,DIST_W_02
OUT_06069,18,48.7592,34.1193,149.485,85.1186,61.4019,0.0,0,50.9897,0.09586,0,10,DIST_W_02
OUT_15559,15,33.4094,24.7014,77.5964,73.1266,48.5233,72.9363,2,77.5964,0.264165,0,10,DIST_NW_02
OUT_13986,36,1393.6015,223.9194,1974.9828,1851.2542,1357.3864,1276.0685,3,1455.8033,0.518972,1,10,DIST_NW_01
OUT_04222,16,45.0,22.8126,95.6386,75.5599,56.9323,35.8312,2,58.6434,0.613141,0,10,DIST_W_01
OUT_19622,19,31.6339,22.9288,84.9262,68.4363,39.5419,15.6387,2,31.6339,-0.229079,0,10,DIST_S_02
OUT_11761,30,154.98,78.5567,323.6632,273.8906,202.4421,119.7612,3,234.9371,-0.43385,1,10,DIST_C_02
OUT_08236,18,40.1357,39.1396,141.5606,99.9866,43.7138,52.9898,2,25.3057,1.205801,0,10,DIST_W_01
OUT_12310,27,141.3429,89.435,349.3386,271.2931,205.743,187.2514,2,199.1606,1.903033,1,10,DIST_C_01
OUT_08989,17,57.3851,28.7723,105.7845,96.203,78.0523,105.7845,1,67.7287,-0.790198,1,10,DIST_W_01
OUT_03402,33,1305.0676,314.9513,2138.1184,1765.3745,1345.8682,1285.1034,3,1577.864,5.836958,1,10,DIST_W_03
OUT_17183,27,529.5786,239.8548,918.6374,825.2852,750.2617,460.9067,3,545.2475,-0.73904,1,10,DIST_S_02
OUT_18369,23,148.4584,73.8078,365.885,234.735,190.7566,182.3153,3,92.9094,-0.684562,0,10,DIST_S_02
OUT_01037,30,126.1003,70.8221,269.4931,227.4969,184.4385,188.8037,2,169.0311,0.359534,1,10,DIST_W_03
OUT_08199,23,109.8965,76.136,331.8687,217.8677,138.9593,50.1526,3,331.8687,3.882671,1,10,DIST_W_02
OUT_19207,22,131.6632,77.3387,288.5168,235.4561,191.5609,250.8286,2,221.0471,1.003499,0,10,DIST_S_02
OUT_02977,27,138.722,81.7462,351.3688,237.9856,186.0248,124.3509,2,224.8427,0.965912,1,10,DIST_W_03
OUT_00126,28,494.9349,140.6932,735.7679,665.2953,604.4719,245.533,3,699.2671,4.557137,0,10,DIST_W_03
OUT_18185,26,140.2566,99.8402,360.6889,284.1643,221.774,284.4182,3,234.7641,2.866165,1,10,DIST_S_02
OUT_16740,29,168.0338,77.6388,342.5355,244.2579,213.6568,204.7365,3,180.5126,-0.96168,1,10,DIST_NW_02
OUT_12552,26,550.9314,170.8261,964.0074,766.116,629.1579,612.7117,2,378.1377,-3.371658,1,10,DIST_C_02
OUT_10683,33,603.0815,153.7133,901.3035,849.0335,665.0552,529.5953,3,780.8617,-0.606635,1,10,DIST_C_01
OUT_17906,29,551.7235,208.2344,1026.1893,855.7667,685.7043,709.8407,3,650.911,-2.322697,1,10,DIST_S_02
OUT_09880,18,39.9616,34.2763,108.6874,89.8148,71.0107,11.2715,2,35.1409,0.356831,1,10,DIST_C_02
OUT_12834,34,1453.2292,271.5435,2030.48,1936.0909,1568.1775,1375.4576,2,1446.523,-0.725349,1,10,DIST_C_03
OUT_07334,30,116.9711,77.0394,294.9199,226.1498,167.8352,61.0261,2,81.677,-0.218787,1,10,DIST_W_03
OUT_08891,29,533.9735,200.3366,945.596,762.5598,629.1475,590.6271,2,363.1903,-3.459738,0,10,DIST_W_02
OUT_11836,21,47.9232,38.8497,106.7512,106.2477,85.498,59.1781,2,52.7061,-1.001912,1,10,DIST_C_03
OUT_00245,33,530.9969,178.2574,872.8114,717.4986,637.8507,592.7992,3,686.3892,4.147129,1,10,DIST_W_03
OUT_04952,28,142.3094,80.9068,340.6063,236.7404,203.5222,106.6829,3,226.7846,1.930144,1,10,DIST_W_02
OUT_18781,26,151.4863,99.1998,315.8975,308.6901,229.8477,313.4342,2,172.0056,1.6995,0,10,DIST_S_02
OUT_06134,21,125.1552,66.8104,250.0919,202.7119,189.8336,87.2034,2,116.4501,-1.058859,0,10,DIST_W_03
OUT_05899,32,513.6452,199.3153,977.9008,748.1422,633.571,517.9239,2,430.9436,-1.617363,1,10,DIST_W_01
OUT_11872,25,138.8536,77.4837,328.7583,229.0893,213.2784,81.1477,2,170.7159,0.904931,1,10,DIST_C_03
OUT_13244,18,34.0497,27.6319,107.759,71.0538,38.7571,17.5592,2,36.0796,0.259115,1,10,DIST_NW_02
OUT_06405,23,129.9922,81.8759,343.3594,210.6236,183.5466,168.1137,2,343.3594,2.776441,1,10,DIST_W_01
OUT_14024,31,592.2992,137.0244,942.7284,662.6453,627.2453,524.2184,3,617.3153,3.092274,0,10,DIST_NW_01
OUT_08875,25,110.0291,68.0108,319.3836,189.634,139.6952,51.0207,2,165.6325,1.05783,1,10,DIST_W_03
OUT_11167,24,155.8326,80.2947,347.3051,246.441,211.7098,61.2496,1,230.6703,1.576367,1,10,DIST_C_03
OUT_01053,22,42.5238,35.0666,110.3705,99.0055,68.4314,103.0404,2,42.5238,-0.805136,0,10,DIST_W_01
OUT_11981,33,1463.0473,278.201,2041.1719,1948.2383,1526.9901,1296.3197,3,1307.8652,-0.208451,0,10,DIST_C_01
OUT_15063,30,544.2186,167.4253,940.2429,700.7327,611.9694,553.8747,3,651.8968,1.639628,1,10,DIST_NW_01
OUT_11797,32,581.789,200.5231,1021.155,861.2425,680.2652,305.074,3,648.9374,1.716342,1,10,DIST_C_02
OUT_12012,30,590.9448,191.0955,1044.0283,877.2795,638.7214,638.41,2,477.5278,-2.833856,1,10,DIST_C_02
OUT_16605,36,1389.5546,246.7813,2031.1501,1796.9475,1389.8413,1242.2892,3,1521.7013,2.634397,1,10,DIST_NW_02
OUT_15600,27,131.501,68.382,243.3394,219.5816,190.1992,165.9263,2,131.327,-0.336075,1,10,DIST_NW_01
OUT_17744,22,148.4732,69.5955,266.7536,247.9747,206.7328,152.2997,3,185.3966,1.761624,1,10,DIST_S_02
OUT_01832,17,29.8356,25.3021,82.4724,69.9092,46.4147,69.8092,1,27.4568,-0.206195,0,10,DIST_W_01
OUT_16742,31,529.3023,173.2392,1016.3485,656.907,616.1161,574.4174,1,291.6325,-1.242314,1,10,DIST_NW_01
OUT_01497,24,124.0645,69.2872,284.154,201.3275,177.7493,149.8515,2,110.2721,-0.811909,1,10,DIST_W_02
OUT_00224,26,528.459,162.6331,871.9028,721.9279,630.8985,620.1662,3,404.0829,2.954148,0,10,DIST_W_02
OUT_08826,31,523.7033,203.7545,988.8969,762.4421,624.6857,391.8796,3,791.1317,1.099476,1,10,DIST_W_03
OUT_13365,21,34.5889,32.8056,114.1504,88.6779,34.1845,9.9298,1,45.3203,-0.42649,1,10,DIST_NW_01
OUT_03941,20,41.7512,39.2236,135.1943,102.7279,65.5481,0.0,0,17.6867,-0.352079,0,10,DIST_W_02
OUT_03020,34,1296.6136,285.4503,1962.6268,1735.413,1347.0529,1301.6955,3,1550.1071,1.760193,1,10,DIST_W_03
OUT_13723,26,146.4427,82.7396,350.1905,251.6855,207.972,54.2774,1,253.2426,0.381591,1,10,DIST_NW_02
